Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
16735,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2.58958364705072e-13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16739,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16746,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.93153648951358,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16752,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.27546471407578e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16755,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999929178317491,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16760,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0031123301727684,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16761,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.22351325751324e-15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16762,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16764,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16765,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2.84804373159608e-13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16766,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999988248391562,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16768,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1.0128434258357602e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16776,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.18201614972093e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16778,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.90692756504548e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16780,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999383782368329,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16781,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999997761493308,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16784,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16786,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.98175700506433,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16787,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999958320957,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16790,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.02358560550219e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16792,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999914974,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16797,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.123356752093679,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16798,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16802,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0003078253128776,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16804,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.16625315608523e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16807,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4.25714681171375e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16808,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0527232892865706,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16809,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999977807691,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16810,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2.6318722649967802e-14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16811,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16812,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16813,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4.79082913277121e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16815,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
